,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
882,477078700002,Preferences for Truth-Telling,10.3982/ECTA14673,4,3,5,England,Univ Nottingham,Sch Econ,"Nosenzo, Daniele",ECONOMETRICA
883,477078700002,Preferences for Truth-Telling,10.3982/ECTA14673,4,3,5,Luxembourg,LISER,,"Nosenzo, Daniele",ECONOMETRICA
884,477078700002,Preferences for Truth-Telling,10.3982/ECTA14673,4,3,5,USA,Purdue Univ,Krannert Sch Management,"Raymond, Collin",ECONOMETRICA
885,477078700002,Preferences for Truth-Telling,10.3982/ECTA14673,4,3,5,Germany,CESifo,,"Abeler, Johannes",ECONOMETRICA
886,477078700002,Preferences for Truth-Telling,10.3982/ECTA14673,4,3,5,England,Univ Oxford,IZA,"Abeler, Johannes",ECONOMETRICA
887,477078700003,The Macroeconomic Impact of Microeconomic Shocks: Beyond Hulten's Theorem,10.3982/ECTA15202,1,2,2,USA,Univ Calif Los Angeles,Dept Econ,"Baqaee, David Rezza",ECONOMETRICA
888,477078700003,The Macroeconomic Impact of Microeconomic Shocks: Beyond Hulten's Theorem,10.3982/ECTA15202,1,2,2,USA,Harvard Univ,Dept Econ,"Farhi, Emmanuel",ECONOMETRICA
889,477078700004,Retirement Financing: An Optimal Reform Approach,10.3982/ECTA15088,1,2,3,USA,Carnegie Mellon Univ,Tepper Sch Business,"Shourideh, Ali",ECONOMETRICA
890,477078700004,Retirement Financing: An Optimal Reform Approach,10.3982/ECTA15088,1,2,3,USA,Univ Georgia,Terry Coll Business,"Hosseini, Roozbeh",ECONOMETRICA
891,477078700004,Retirement Financing: An Optimal Reform Approach,10.3982/ECTA15088,1,2,3,USA,Fed Reserve Bank Atlanta,,"Hosseini, Roozbeh",ECONOMETRICA
892,477078700005,Inference in Group Factor Models With an Application to Mixed-Frequency Data,10.3982/ECTA14690,4,4,6,Switzerland,USI,Fac Econ,"Gagliardini, P.",ECONOMETRICA
893,477078700005,Inference in Group Factor Models With an Application to Mixed-Frequency Data,10.3982/ECTA14690,4,4,6,Switzerland,Swiss Finance Inst,,"Gagliardini, P.",ECONOMETRICA
894,477078700005,Inference in Group Factor Models With an Application to Mixed-Frequency Data,10.3982/ECTA14690,4,4,6,USA,CEPR,,"Ghysels, E.",ECONOMETRICA
895,477078700005,Inference in Group Factor Models With an Application to Mixed-Frequency Data,10.3982/ECTA14690,4,4,6,USA,Univ N Carolina,Kenan Flagler Business Sch,"Ghysels, E.",ECONOMETRICA
896,477078700005,Inference in Group Factor Models With an Application to Mixed-Frequency Data,10.3982/ECTA14690,4,4,6,USA,CEPR,,"Andreou, E.",ECONOMETRICA
897,477078700005,Inference in Group Factor Models With an Application to Mixed-Frequency Data,10.3982/ECTA14690,4,4,6,Cyprus,Univ Cyprus,Dept Econ,"Andreou, E.",ECONOMETRICA
898,477078700005,Inference in Group Factor Models With an Application to Mixed-Frequency Data,10.3982/ECTA14690,4,4,6,France,EDHEC Business Sch,,"Rubin, M.",ECONOMETRICA
899,477078700007,A Non-Bayesian Theory of State-Dependent Utility,10.3982/ECTA15916,1,1,2,France,CNRS,,"Hill, Brian",ECONOMETRICA
900,477078700007,A Non-Bayesian Theory of State-Dependent Utility,10.3982/ECTA15916,1,1,2,France,HEC Paris,GREGHEC,"Hill, Brian",ECONOMETRICA
901,477078700008,Equivalence of Stochastic and Deterministic Mechanisms,10.3982/ECTA14698,2,4,4,Singapore,Natl Univ Singapore,Risk Management Inst,"Chen, Yi-Chun",ECONOMETRICA
902,477078700008,Equivalence of Stochastic and Deterministic Mechanisms,10.3982/ECTA14698,2,4,4,Singapore,Natl Univ Singapore,Risk Management Inst,"Sun, Yeneng",ECONOMETRICA
903,477078700008,Equivalence of Stochastic and Deterministic Mechanisms,10.3982/ECTA14698,2,4,4,Singapore,Natl Univ Singapore,Risk Management Inst,"Sun, Yeneng",ECONOMETRICA
904,477078700008,Equivalence of Stochastic and Deterministic Mechanisms,10.3982/ECTA14698,2,4,4,Peoples R China,Chinese Univ Hong Kong,Dept Econ,"He, Wei",ECONOMETRICA
905,477078700008,Equivalence of Stochastic and Deterministic Mechanisms,10.3982/ECTA14698,2,4,4,Singapore,Singapore Management Univ,Sch Econ,"Li, Jiangtao",ECONOMETRICA
906,477078700009,Strong Duality in Monopoly Pricing,10.3982/ECTA15735,1,2,1,USA,Arizona State Univ,WP Carey Sch Business,"Kleiner, Andreas",ECONOMETRICA
907,477078700009,Strong Duality in Monopoly Pricing,10.3982/ECTA15735,1,2,1,USA,Arizona State Univ,WP Carey Sch Business,"Manelli, Alejandro",ECONOMETRICA
908,477078700010,Confidence Intervals for Projections of Partially Identified Parameters,10.3982/ECTA14075,1,3,2,USA,Cornell Univ,Dept Econ,"Molinari, Francesca",ECONOMETRICA
909,477078700010,Confidence Intervals for Projections of Partially Identified Parameters,10.3982/ECTA14075,1,3,2,USA,Boston Univ,Dept Econ,"Kaido, Hiroaki",ECONOMETRICA
910,477078700010,Confidence Intervals for Projections of Partially Identified Parameters,10.3982/ECTA14075,1,3,2,USA,Cornell Univ,Dept Econ,"Stoye, Jorg",ECONOMETRICA
911,488189200002,The Allocation of Talent and US Economic Growth,10.3982/ECTA11427,1,4,4,USA,NBER,,"Hsieh, Chang-Tai",ECONOMETRICA
912,488189200002,The Allocation of Talent and US Economic Growth,10.3982/ECTA11427,1,4,4,USA,Univ Chicago,Booth Sch Business,"Hsieh, Chang-Tai",ECONOMETRICA
913,488189200002,The Allocation of Talent and US Economic Growth,10.3982/ECTA11427,1,4,4,USA,NBER,,"Klenow, Peter J.",ECONOMETRICA
914,488189200002,The Allocation of Talent and US Economic Growth,10.3982/ECTA11427,1,4,4,USA,Stanford Univ,Dept Econ,"Klenow, Peter J.",ECONOMETRICA
915,488189200002,The Allocation of Talent and US Economic Growth,10.3982/ECTA11427,1,4,4,USA,NBER,,"Hurst, Erik",ECONOMETRICA
916,488189200002,The Allocation of Talent and US Economic Growth,10.3982/ECTA11427,1,4,4,USA,Univ Chicago,Booth Sch Business,"Hurst, Erik",ECONOMETRICA
917,488189200002,The Allocation of Talent and US Economic Growth,10.3982/ECTA11427,1,4,4,USA,NBER,,"Jones, Charles I.",ECONOMETRICA
918,488189200002,The Allocation of Talent and US Economic Growth,10.3982/ECTA11427,1,4,4,USA,Stanford Univ,Grad Sch Business,"Jones, Charles I.",ECONOMETRICA
919,488189200003,Nonparametric Inference on State Dependence in Unemployment,10.3982/ECTA14138,1,1,1,USA,Univ Chicago,Dept Econ,"Torgovitsky, Alexander",ECONOMETRICA
920,488189200004,How Destructive Is Innovation?,10.3982/ECTA14930,1,3,4,USA,Stanford Univ,Dept Econ,"Klenow, Peter J.",ECONOMETRICA
921,488189200004,How Destructive Is Innovation?,10.3982/ECTA14930,1,3,4,USA,NBER,,"Klenow, Peter J.",ECONOMETRICA
922,488189200004,How Destructive Is Innovation?,10.3982/ECTA14930,1,3,4,USA,Int Monetary Fund,,"Garcia-Macia, Daniel",ECONOMETRICA
923,488189200004,How Destructive Is Innovation?,10.3982/ECTA14930,1,3,4,USA,Univ Chicago,Booth Sch Business,"Hsieh, Chang-Tai",ECONOMETRICA
924,488189200004,How Destructive Is Innovation?,10.3982/ECTA14930,1,3,4,USA,NBER,,"Hsieh, Chang-Tai",ECONOMETRICA
925,488189200005,Fixed-Effect Regressions on Network Data,10.3982/ECTA14605,1,2,2,England,UCL,Dept Econ,"Weidner, Martin",ECONOMETRICA
926,488189200005,Fixed-Effect Regressions on Network Data,10.3982/ECTA14605,1,2,2,England,Univ Cambridge,Fac Econ,"Jochmans, Koen",ECONOMETRICA
927,488189200006,Valuing Peace: The Effects of Financial Market Exposure on Votes and Political Attitudes,10.3982/ECTA16385,2,2,2,Israel,Hebrew Univ Jerusalem,Dept Econ,"Shayo, Moses",ECONOMETRICA
928,488189200006,Valuing Peace: The Effects of Financial Market Exposure on Votes and Political Attitudes,10.3982/ECTA16385,2,2,2,USA,Stanford Univ,Grad Sch Business,"Jha, Saumitra",ECONOMETRICA
929,488189200007,Recursive Contracts,10.3982/ECTA9902,3,2,4,Italy,European Univ Inst,Dept Econ,"Marimon, Ramon",ECONOMETRICA
930,488189200007,Recursive Contracts,10.3982/ECTA9902,3,2,4,Italy,European Univ Inst,RSCAS,"Marimon, Ramon",ECONOMETRICA
931,488189200007,Recursive Contracts,10.3982/ECTA9902,3,2,4,England,UCL,Dept Econ,"Marcet, Albert",ECONOMETRICA
932,488189200007,Recursive Contracts,10.3982/ECTA9902,3,2,4,Spain,CEPR,,"Marcet, Albert",ECONOMETRICA
933,488189200008,Trading Networks With Frictions,10.3982/ECTA14159,4,4,8,USA,Harvard Univ,Harvard Business Sch,"Jagadeesan, Ravi",ECONOMETRICA
934,488189200008,Trading Networks With Frictions,10.3982/ECTA14159,4,4,8,USA,Harvard Univ,Dept Econ,"Jagadeesan, Ravi",ECONOMETRICA
935,488189200008,Trading Networks With Frictions,10.3982/ECTA14159,4,4,8,England,Univ Oxford,St Catherines Coll,"Teytelboym, Alexander",ECONOMETRICA
936,488189200008,Trading Networks With Frictions,10.3982/ECTA14159,4,4,8,England,Univ Oxford,Dept Econ,"Teytelboym, Alexander",ECONOMETRICA
937,488189200008,Trading Networks With Frictions,10.3982/ECTA14159,4,4,8,Germany,Univ Hamburg,Dept Math,"Janko, Zsuzsanna",ECONOMETRICA
938,488189200008,Trading Networks With Frictions,10.3982/ECTA14159,4,4,8,Hungary,Corvinus Univ Budapest,Dept Operat Res & Actuarial Sci,"Janko, Zsuzsanna",ECONOMETRICA
939,488189200008,Trading Networks With Frictions,10.3982/ECTA14159,4,4,8,Hungary,Hungarian Acad Sci,Ctr Econ & Reg Studies,"Fleiner, Tamas",ECONOMETRICA
940,488189200008,Trading Networks With Frictions,10.3982/ECTA14159,4,4,8,Hungary,Budapest Univ Technol & Econ,Dept Comp Sci & Informat Theory,"Fleiner, Tamas",ECONOMETRICA
941,488189200009,"Endowments, Exclusion, and Exchange",10.3982/ECTA15676,2,2,2,Australia,Univ Melbourne,Dept Econ,"Balbuzanov, Ivan",ECONOMETRICA
942,488189200009,"Endowments, Exclusion, and Exchange",10.3982/ECTA15676,2,2,2,USA,Harvard Univ,John F Kennedy Sch Govt,"Kotowski, Maciej H.",ECONOMETRICA
943,488189200010,Market Selection With Differential Financial Constraints,10.3982/ECTA15328,2,2,2,Australia,Univ Queensland,Sch Econ,"Quiggin, John",ECONOMETRICA
944,488189200010,Market Selection With Differential Financial Constraints,10.3982/ECTA15328,2,2,2,France,Univ Grenoble Alpes,GAEL,"Guerdjikova, Ani",ECONOMETRICA
945,488189200011,Maximality in the Farsighted Stable Set,10.3982/ECTA16047,2,2,3,USA,NYU,Dept Econ,"Ray, Debraj",ECONOMETRICA
946,488189200011,Maximality in the Farsighted Stable Set,10.3982/ECTA16047,2,2,3,England,Univ Warwick,Dept Econ,"Ray, Debraj",ECONOMETRICA
947,488189200011,Maximality in the Farsighted Stable Set,10.3982/ECTA16047,2,2,3,USA,Brown Univ,Dept Econ,"Vohra, Rajiv",ECONOMETRICA
948,488189200012,"Exclusion Restrictions in Dynamic Binary Choice Panel Data Models: Comment on ""Semiparametric Binary Choice Panel Data Models Without Strictly Exogenous Regressors""",10.3982/ECTA16051,2,3,3,USA,Rice Univ,Dept Econ,"Tang, Xun",ECONOMETRICA
949,488189200012,"Exclusion Restrictions in Dynamic Binary Choice Panel Data Models: Comment on ""Semiparametric Binary Choice Panel Data Models Without Strictly Exogenous Regressors""",10.3982/ECTA16051,2,3,3,Peoples R China,Hong Kong Univ Sci & Technol,Dept Econ,"Chen, Songnian",ECONOMETRICA
950,488189200012,"Exclusion Restrictions in Dynamic Binary Choice Panel Data Models: Comment on ""Semiparametric Binary Choice Panel Data Models Without Strictly Exogenous Regressors""",10.3982/ECTA16051,2,3,3,USA,Boston Coll United States,Dept Econ,"Khan, Shakeeb",ECONOMETRICA
951,501382100001,The Aggregate Implications of Regional Business Cycles,10.3982/ECTA14243,2,3,3,USA,Univ Chicago,Booth Sch Business,"Hurst, Erik",ECONOMETRICA
952,501382100001,The Aggregate Implications of Regional Business Cycles,10.3982/ECTA14243,2,3,3,Colombia,Banco Republ Colombia,,"Ospina, Juan",ECONOMETRICA
953,501382100001,The Aggregate Implications of Regional Business Cycles,10.3982/ECTA14243,2,3,3,USA,MIT,Dept Econ,"Beraja, Martin",ECONOMETRICA
954,501382100002,Bargaining Under Strategic Uncertainty: The Role of Second-Order Optimism,10.3982/ECTA14534,1,1,1,USA,Univ Arizona,Dept Econ,"Friedenberg, Amanda",ECONOMETRICA
955,501382100003,Strategic Communication With Minimal Verification,10.3982/ECTA15712,1,2,3,USA,Stanford Univ,Dept Econ,"Carroll, Gabriel",ECONOMETRICA
956,501382100003,Strategic Communication With Minimal Verification,10.3982/ECTA15712,1,2,3,USA,Northwestern Univ,Kellogg Sch Management,"Egorov, Georgy",ECONOMETRICA
957,501382100003,Strategic Communication With Minimal Verification,10.3982/ECTA15712,1,2,3,USA,NBER,,"Egorov, Georgy",ECONOMETRICA
958,501382100004,Dynamic Quantile Models of Rational Behavior,10.3982/ECTA15146,1,2,3,USA,Univ Arizona,Dept Econ,"Galvao, Antonio F.",ECONOMETRICA
959,501382100004,Dynamic Quantile Models of Rational Behavior,10.3982/ECTA15146,1,2,3,USA,IMPA,,"de Castro, Luciano",ECONOMETRICA
960,501382100004,Dynamic Quantile Models of Rational Behavior,10.3982/ECTA15146,1,2,3,USA,Univ Iowa,Dept Econ,"de Castro, Luciano",ECONOMETRICA
961,501382100005,Dynamic Random Utility,10.3982/ECTA15456,1,3,2,USA,Yale Univ,Dept Econ,"Iijima, Ryota",ECONOMETRICA
962,501382100005,Dynamic Random Utility,10.3982/ECTA15456,1,3,2,USA,Harvard Univ,Dept Econ,"Strzalecki, Tomasz",ECONOMETRICA
963,501382100005,Dynamic Random Utility,10.3982/ECTA15456,1,3,2,USA,Yale Univ,Dept Econ,"Frick, Mira",ECONOMETRICA
964,501382100006,Strategically Simple Mechanisms,10.3982/ECTA15897,2,2,2,Singapore,Singapore Management Univ,Sch Econ,"Li, Jiangtao",ECONOMETRICA
965,501382100006,Strategically Simple Mechanisms,10.3982/ECTA15897,2,2,2,USA,Univ Michigan,Dept Econ,"Borgers, Tilman",ECONOMETRICA
966,501382100007,Linear Voting Rules,10.3982/ECTA16004,2,2,2,USA,CEPR,,"Gruener, Hans Peter",ECONOMETRICA
967,501382100007,Linear Voting Rules,10.3982/ECTA16004,2,2,2,Germany,Univ Mannheim,Dept Econ,"Gruener, Hans Peter",ECONOMETRICA
968,501382100007,Linear Voting Rules,10.3982/ECTA16004,2,2,2,Germany,Univ Mannheim,Dept Econ,"Troeger, Thomas",ECONOMETRICA
969,501382100008,Pricing and Liquidity in Decentralized Asset Markets,10.3982/ECTA14713,1,1,1,USA,Johns Hopkins Univ,Carey Business Sch,"Uslu, Semih",ECONOMETRICA
970,501382100009,On the Efficiency of Social Learning,10.3982/ECTA15845,1,2,1,France,HEC Paris,Econ & Decis Sci,"Vieille, Nicolas",ECONOMETRICA
971,501382100009,On the Efficiency of Social Learning,10.3982/ECTA15845,1,2,1,France,HEC Paris,Econ & Decis Sci,"Rosenberg, Dinah",ECONOMETRICA
